X,Y,ADJG,B_ERR,BOUGUER,COORD_ERR,DAY,DEPTH,DEPTH_ERR,DEPTH_TYPE,ELEV,ELEV_ERR,FA_ERR,FREEAIR,G_ERR,PROJ,STATUS,STN,STN_TYPE,TC,TC_ERR,TIME
-117.942919,55.810493,981391.806,0.66,-74.75,5,05-Dec-95,0,0,1,557.616,2,0.62,-12.32,0.05,1995115,1,13174,1,0,0,2235
-117.935061,55.810496,981391.985,0.66,-74.51,5,05-Dec-95,0,0,1,557.918,2,0.62,-12.05,0.05,1995115,1,13175,1,0,0,2241
-117.926805,55.810491,981391.985,0.66,-74.07,5,05-Dec-95,0,0,1,560.15,2,0.62,-11.36,0.05,1995115,1,13176,1,0,0,2248
-117.918954,55.810486,981391.943,0.66,-73.59,5,05-Dec-95,0,0,1,562.82,2,0.62,-10.58,0.05,1995115,1,13177,1,0,0,2254
-117.910906,55.810488,981391.828,0.66,-73.31,5,05-Dec-95,0,0,1,564.821,2,0.62,-10.08,0.05,1995115,1,13178,1,0,0,2301
-117.903213,55.810468,981391.966,0.66,-73.01,5,05-Dec-95,0,0,1,565.659,2,0.62,-9.68,0.05,1995115,1,13179,1,0,0,2308
-117.89528,55.810464,981392.24,0.66,-72.74,5,05-Dec-95,0,0,1,565.614,2,0.62,-9.42,0.05,1995115,1,13180,1,0,0,2314
-117.887257,55.810462,981392.431,0.66,-72.61,5,05-Dec-95,0,0,1,565.285,2,0.62,-9.33,0.05,1995115,1,13181,1,0,0,2322
-117.880892,55.810444,981392.347,0.66,-72.45,5,05-Dec-95,0,0,1,566.555,2,0.62,-9.02,0.05,1995115,1,13182,1,0,0,2328
-117.848883,55.810463,981392.687,0.66,-72.35,5,09-Dec-95,0,0,1,565.311,2,0.62,-9.07,0.05,1995115,1,13219,1,0,0,1955
-117.84043,55.810476,981392.593,0.66,-72.56,5,09-Dec-95,0,0,1,564.751,2,0.62,-9.33,0.05,1995115,1,13220,1,0,0,2001
-117.832767,55.810465,981392.541,0.66,-72.7,5,09-Dec-95,0,0,1,564.285,2,0.62,-9.53,0.05,1995115,1,13221,1,0,0,2007
-117.824413,55.810465,981392.447,0.66,-73,5,09-Dec-95,0,0,1,563.226,2,0.62,-9.95,0.05,1995115,1,13222,1,0,0,2013
-117.816558,55.810467,981392.353,0.66,-73.2,5,09-Dec-95,0,0,1,562.678,2,0.62,-10.21,0.05,1995115,1,13223,1,0,0,2020
-117.809075,55.810472,981392.312,0.66,-73.27,5,09-Dec-95,0,0,1,562.534,2,0.62,-10.3,0.05,1995115,1,13224,1,0,0,2027
-117.800763,55.810466,981392.018,0.66,-73.4,5,09-Dec-95,0,0,1,563.362,2,0.62,-10.34,0.05,1995115,1,13225,1,0,0,2033
-117.792747,55.81047,981391.671,0.66,-73.36,5,09-Dec-95,0,0,1,565.348,2,0.62,-10.07,0.05,1995115,1,13226,1,0,0,2040
-117.784716,55.810461,981391.492,0.66,-73.35,5,09-Dec-95,0,0,1,566.328,2,0.62,-9.95,0.05,1995115,1,13227,1,0,0,2046
-117.7772,55.810461,981391.535,0.66,-73.29,5,09-Dec-95,0,0,1,566.41,2,0.62,-9.88,0.05,1995115,1,13228,1,0,0,2053
-117.769398,55.81047,981391.367,0.66,-73.42,5,09-Dec-95,0,0,1,566.579,2,0.62,-10,0.05,1995115,1,13229,1,0,0,2059
-117.761992,55.810466,981391.357,0.66,-73.41,5,09-Dec-95,0,0,1,566.717,2,0.62,-9.96,0.05,1995115,1,13230,1,0,0,2105
-117.753191,55.810469,981391.452,0.66,-73.47,5,09-Dec-95,0,0,1,565.925,2,0.62,-10.11,0.05,1995115,1,13231,1,0,0,2111
-117.745242,55.810462,981391.484,0.66,-73.64,5,09-Dec-95,0,0,1,564.862,2,0.62,-10.41,0.05,1995115,1,13232,1,0,0,2117
-117.737395,55.810459,981392.001,0.66,-74.12,5,09-Dec-95,0,0,1,559.802,2,0.62,-11.45,0.05,1995115,1,13233,1,0,0,2125
-117.729294,55.810447,981392.191,0.66,-74.35,5,09-Dec-95,0,0,1,557.672,2,0.62,-11.92,0.05,1995115,1,13234,1,0,0,2132
-117.721644,55.810453,981392.297,0.66,-74.33,5,09-Dec-95,0,0,1,557.241,2,0.62,-11.94,0.05,1995115,1,13235,1,0,0,2135
-117.713177,55.810449,981392.55,0.66,-74.25,5,09-Dec-95,0,0,1,556.336,2,0.62,-11.97,0.05,1995115,1,13236,1,0,0,2145
-117.704804,55.810449,981392.666,0.66,-74.22,5,09-Dec-95,0,0,1,555.892,2,0.62,-11.99,0.05,1995115,1,13237,1,0,0,2149
-117.696888,55.81045,981392.898,0.66,-74.09,5,09-Dec-95,0,0,1,555.368,2,0.62,-11.92,0.05,1995115,1,13238,1,0,0,2155
-117.689006,55.810465,981393.256,0.66,-73.88,5,09-Dec-95,0,0,1,554.663,2,0.62,-11.78,0.05,1995115,1,13239,1,0,0,2200
-117.681417,55.81047,981393.467,0.66,-73.9,5,09-Dec-95,0,0,1,553.458,2,0.62,-11.94,0.05,1995115,1,13240,1,0,0,2206
-117.673396,55.810466,981393.752,0.66,-73.83,5,09-Dec-95,0,0,1,552.357,2,0.62,-12,0.05,1995115,1,13241,1,0,0,2212
-117.670326,55.810496,981394.742,0.66,-73.17,5,09-Dec-95,0,0,1,550.681,2,0.62,-11.53,0.05,1995115,1,13242,1,0,0,2223
-117.45244,55.810504,981391.106,0.66,-75.17,5,07-Dec-95,0,0,1,559.023,2,0.62,-12.59,0.05,1995115,1,14181,1,0,0,1644
-117.444687,55.810501,981390.601,0.66,-75.17,5,07-Dec-95,0,0,1,561.622,2,0.62,-12.29,0.05,1995115,1,14182,1,0,0,1700
-117.437118,55.810493,981390.521,0.66,-75.2,5,07-Dec-95,0,0,1,561.869,2,0.62,-12.3,0.05,1995115,1,14183,1,0,0,1708
-117.428251,55.810505,981390.368,0.66,-75.18,5,07-Dec-95,0,0,1,562.725,2,0.62,-12.19,0.05,1995115,1,14184,1,0,0,1714
-117.420542,55.810502,981390.215,0.66,-75.23,5,07-Dec-95,0,0,1,563.283,2,0.62,-12.17,0.05,1995115,1,14185,1,0,0,1721
-117.412748,55.810508,981386.189,0.66,-79.09,5,07-Dec-95,0,0,1,564.093,2,0.62,-15.94,0.05,1995115,1,14186,1,0,0,1728
-117.405139,55.810506,981389.572,0.66,-75.4,5,07-Dec-95,0,0,1,565.678,2,0.62,-12.07,0.05,1995115,1,14187,1,0,0,1735
-117.396913,55.81051,981389.285,0.66,-75.49,5,07-Dec-95,0,0,1,566.667,2,0.62,-12.05,0.05,1995115,1,14188,1,0,0,1744
-117.388621,55.810515,981389.266,0.66,-75.39,5,07-Dec-95,0,0,1,567.292,2,0.62,-11.88,0.05,1995115,1,14189,1,0,0,1751
-117.380676,55.810508,981389.186,0.66,-75.34,5,07-Dec-95,0,0,1,567.963,2,0.62,-11.75,0.05,1995115,1,14190,1,0,0,1758
-117.372659,55.810506,981388.948,0.66,-75.24,5,07-Dec-95,0,0,1,569.651,2,0.62,-11.47,0.05,1995115,1,14191,1,0,0,1809
-117.889688,55.883365,981394.9,1.11,-77.46,100,29-Aug-67,0,0,1,559.31,3,1.05,-14.85,0.5,1967006,1,14881,1,0,0,2027
-117.392992,55.838375,981392.6,1.11,-73.4,100,29-Aug-67,0,0,1,572.41,3,1.05,-9.32,0.5,1967006,1,14877,1,0,0,1858
-117.707089,55.839597,981394.561,0.66,-74.45,5,06-Dec-95,0,0,1,557.577,2,0.62,-12.03,0.05,1995115,1,14162,1,0,0,1731
-117.699089,55.839609,981394.969,0.66,-74.43,5,06-Dec-95,0,0,1,555.601,2,0.62,-12.23,0.05,1995115,1,14163,1,0,0,1744
-117.691594,55.83961,981394.986,0.66,-74.28,5,06-Dec-95,0,0,1,556.287,2,0.62,-12.01,0.05,1995115,1,14164,1,0,0,1751
-117.684033,55.839619,981394.958,0.66,-74.16,5,06-Dec-95,0,0,1,557.037,2,0.62,-11.8,0.05,1995115,1,14165,1,0,0,1758
-117.675189,55.839608,981395.239,0.66,-74.04,5,06-Dec-95,0,0,1,556.24,2,0.62,-11.77,0.05,1995115,1,14166,1,0,0,1805
-117.667262,55.839605,981395.694,0.66,-73.94,5,06-Dec-95,0,0,1,554.427,2,0.62,-11.87,0.05,1995115,1,14167,1,0,0,1814
-117.660115,55.839615,981396.086,0.66,-73.81,5,06-Dec-95,0,0,1,553.098,2,0.62,-11.89,0.05,1995115,1,14168,1,0,0,1818
-117.652269,55.839605,981395.777,0.66,-73.53,5,06-Dec-95,0,0,1,556.094,2,0.62,-11.27,0.05,1995115,1,14169,1,0,0,1825
-117.644617,55.839612,981395.09,0.66,-73.49,5,06-Dec-95,0,0,1,559.811,2,0.62,-10.82,0.05,1995115,1,14170,1,0,0,1831
-117.63668,55.8396,981394.55,0.66,-73.64,5,06-Dec-95,0,0,1,561.781,2,0.62,-10.75,0.05,1995115,1,14171,1,0,0,1838
-117.627669,55.839603,981394.561,0.66,-73.59,5,06-Dec-95,0,0,1,561.993,2,0.62,-10.67,0.05,1995115,1,14172,1,0,0,1844
-117.619978,55.839611,981394.701,0.66,-73.44,5,06-Dec-95,0,0,1,562.018,2,0.62,-10.52,0.05,1995115,1,14173,1,0,0,1855
-117.612611,55.83963,981394.764,0.66,-73.33,5,06-Dec-95,0,0,1,562.256,2,0.62,-10.39,0.05,1995115,1,14174,1,0,0,1902
-117.60295,55.839625,981394.988,0.66,-73.11,5,06-Dec-95,0,0,1,562.258,2,0.62,-10.16,0.05,1995115,1,14175,1,0,0,1909
-117.595013,55.839631,981395.162,0.66,-73.11,5,06-Dec-95,0,0,1,561.378,2,0.62,-10.26,0.05,1995115,1,14176,1,0,0,1916
-117.587319,55.839635,981395.056,0.66,-73.24,5,06-Dec-95,0,0,1,561.26,2,0.62,-10.4,0.05,1995115,1,14177,1,0,0,1923
-117.579851,55.839636,981395.064,0.66,-73.21,5,06-Dec-95,0,0,1,561.364,2,0.62,-10.36,0.05,1995115,1,14178,1,0,0,1929
-117.571441,55.839649,981394.901,0.66,-73.25,5,06-Dec-95,0,0,1,561.973,2,0.62,-10.34,0.05,1995115,1,14179,1,0,0,1937
-117.563176,55.839657,981395.114,0.66,-73.38,5,06-Dec-95,0,0,1,560.26,2,0.62,-10.66,0.05,1995115,1,14180,1,0,0,1945
-117.364612,55.810508,981388.897,0.66,-75.05,5,07-Dec-95,0,0,1,570.871,2,0.62,-11.15,0.05,1995115,1,14192,1,0,0,1824
-117.356861,55.810503,981388.237,0.66,-75.2,5,07-Dec-95,0,0,1,573.499,2,0.62,-10.99,0.05,1995115,1,14193,1,0,0,1835
-117.349607,55.810508,981388.263,0.66,-75.16,5,07-Dec-95,0,0,1,573.58,2,0.62,-10.94,0.05,1995115,1,14194,1,0,0,1843
-117.341294,55.810502,981387.862,0.66,-75.26,5,07-Dec-95,0,0,1,575.096,2,0.62,-10.88,0.05,1995115,1,14195,1,0,0,1852
-117.332942,55.8105,981387.452,0.66,-75.25,5,07-Dec-95,0,0,1,577.23,2,0.62,-10.63,0.05,1995115,1,14196,1,0,0,1901
-117.325343,55.810508,981387.19,0.66,-75.35,5,07-Dec-95,0,0,1,578.076,2,0.62,-10.63,0.05,1995115,1,14197,1,0,0,1907
-117.31704,55.810495,981386.934,0.66,-75.55,5,07-Dec-95,0,0,1,578.334,2,0.62,-10.81,0.05,1995115,1,14198,1,0,0,1913
-117.30953,55.810491,981386.431,0.66,-75.66,5,07-Dec-95,0,0,1,580.31,2,0.62,-10.7,0.05,1995115,1,14199,1,0,0,1921
-117.301781,55.810494,981386.026,0.66,-75.69,5,07-Dec-95,0,0,1,582.25,2,0.62,-10.51,0.05,1995115,1,14200,1,0,0,1927
-117.294555,55.810488,981385.915,0.66,-75.75,5,07-Dec-95,0,0,1,582.493,2,0.62,-10.54,0.05,1995115,1,14201,1,0,0,1936
-117.285505,55.810482,981385.777,0.66,-75.81,5,07-Dec-95,0,0,1,582.882,2,0.62,-10.56,0.05,1995115,1,14202,1,0,0,1952
-117.277683,55.810483,981385.529,0.66,-75.86,5,07-Dec-95,0,0,1,583.875,2,0.62,-10.5,0.05,1995115,1,14203,1,0,0,2001
-117.269218,55.810491,981385.221,0.66,-75.81,5,07-Dec-95,0,0,1,585.745,2,0.62,-10.23,0.05,1995115,1,14204,1,0,0,2011
-117.260771,55.810478,981385.01,0.66,-75.79,5,07-Dec-95,0,0,1,586.92,2,0.62,-10.08,0.05,1995115,1,14205,1,0,0,2025
-117.253138,55.810478,981384.891,0.66,-75.69,5,07-Dec-95,0,0,1,588.001,2,0.62,-9.87,0.05,1995115,1,14206,1,0,0,2029
-117.245909,55.810481,981384.739,0.66,-75.64,5,07-Dec-95,0,0,1,589.064,2,0.62,-9.69,0.05,1995115,1,14207,1,0,0,2038
-117.236748,55.810485,981384.804,0.66,-75.57,5,07-Dec-95,0,0,1,589.062,2,0.62,-9.63,0.05,1995115,1,14208,1,0,0,2143
-117.228589,55.810485,981384.743,0.66,-75.65,5,07-Dec-95,0,0,1,588.998,2,0.62,-9.71,0.05,1995115,1,14209,1,0,0,2150
-117.220932,55.810491,981384.716,0.66,-75.68,5,07-Dec-95,0,0,1,588.954,2,0.62,-9.75,0.05,1995115,1,14210,1,0,0,2158
-117.212876,55.810498,981384.509,0.66,-75.51,5,07-Dec-95,0,0,1,590.885,2,0.62,-9.36,0.05,1995115,1,14211,1,0,0,2206
-117.206567,55.810503,981384.057,0.66,-75.53,5,07-Dec-95,0,0,1,593.095,2,0.62,-9.13,0.05,1995115,1,14212,1,0,0,2216
-117.198621,55.810504,981383.667,0.66,-75.55,5,07-Dec-95,0,0,1,594.955,2,0.62,-8.95,0.05,1995115,1,14213,1,0,0,2231
-117.2002,55.810495,981383.847,0.66,-75.55,5,08-Dec-95,0,0,1,594.07,2,0.62,-9.04,0.05,1995115,1,14214,1,0,0,1641
-117.026308,55.810046,981374.3,1.11,-73.68,100,29-Aug-67,0,0,1,651.97,3,1.05,-0.69,0.5,1967006,1,14871,1,0,0,1742
-117.129643,55.810045,981380,1.11,-75.41,100,29-Aug-67,0,0,1,614.17,3,1.05,-6.65,0.5,1967006,1,14872,1,0,0,1751
-117.192604,55.810503,981384.034,0.66,-75.14,5,08-Dec-95,0,0,1,595.203,2,0.62,-8.5,0.05,1995115,1,14215,1,0,0,1655
-117.184534,55.810501,981383.302,0.66,-75.5,5,08-Dec-95,0,0,1,597.056,2,0.62,-8.66,0.05,1995115,1,14216,1,0,0,1703
-117.176835,55.810502,981382.511,0.66,-75.65,5,08-Dec-95,0,0,1,600.35,2,0.62,-8.44,0.05,1995115,1,14217,1,0,0,1708
-117.168434,55.810495,981381.902,0.66,-75.6,5,08-Dec-95,0,0,1,603.716,2,0.62,-8.01,0.05,1995115,1,14218,1,0,0,1716
-117.160861,55.810487,981381.78,0.66,-75.42,5,08-Dec-95,0,0,1,605.249,2,0.62,-7.66,0.05,1995115,1,14219,1,0,0,1723
-117.152651,55.810485,981381.302,0.66,-75.49,5,08-Dec-95,0,0,1,607.306,2,0.62,-7.5,0.05,1995115,1,14220,1,0,0,1732
-117.144758,55.81049,981381.029,0.66,-75.41,5,08-Dec-95,0,0,1,609.104,2,0.62,-7.22,0.05,1995115,1,14221,1,0,0,1743
-117.13679,55.810488,981380.617,0.66,-75.36,5,08-Dec-95,0,0,1,611.433,2,0.62,-6.91,0.05,1995115,1,14222,1,0,0,1750
-117.12972,55.810488,981379.86,0.66,-75.5,5,08-Dec-95,0,0,1,614.598,2,0.62,-6.7,0.05,1995115,1,14223,1,0,0,1800
-117.121767,55.810484,981379.302,0.66,-75.43,5,08-Dec-95,0,0,1,617.778,2,0.62,-6.27,0.05,1995115,1,14224,1,0,0,1809
-117.114542,55.810479,981379.022,0.66,-75.32,5,08-Dec-95,0,0,1,619.782,2,0.62,-5.93,0.05,1995115,1,14225,1,0,0,1822
-117.106106,55.810478,981378.281,0.66,-75.34,5,08-Dec-95,0,0,1,623.455,2,0.62,-5.54,0.05,1995115,1,14226,1,0,0,1829
-117.098523,55.810476,981377.015,0.66,-75.21,5,08-Dec-95,0,0,1,630.572,2,0.62,-4.61,0.05,1995115,1,14227,1,0,0,1835
-117.090045,55.810484,981376.672,0.66,-74.95,5,08-Dec-95,0,0,1,633.61,2,0.62,-4.02,0.05,1995115,1,14228,1,0,0,1846
-117.083695,55.810488,981376.759,0.66,-74.79,5,08-Dec-95,0,0,1,633.984,2,0.62,-3.82,0.05,1995115,1,14229,1,0,0,1857
-117.076277,55.810485,981376.771,0.66,-74.42,5,08-Dec-95,0,0,1,635.826,2,0.62,-3.24,0.05,1995115,1,14230,1,0,0,1901
-117.068822,55.810493,981376.742,0.66,-74.26,5,08-Dec-95,0,0,1,636.795,2,0.62,-2.97,0.05,1995115,1,14231,1,0,0,1908
-117.059666,55.810491,981376.95,0.66,-73.98,5,08-Dec-95,0,0,1,637.137,2,0.62,-2.66,0.05,1995115,1,14232,1,0,0,1916
-117.052077,55.810492,981376.869,0.66,-73.79,5,08-Dec-95,0,0,1,638.508,2,0.62,-2.31,0.05,1995115,1,14233,1,0,0,1923
-117.043873,55.81048,981375.489,0.66,-73.77,5,08-Dec-95,0,0,1,645.636,2,0.62,-1.49,0.05,1995115,1,14234,1,0,0,1936
-117.0359,55.810492,981375.797,0.66,-73.53,5,08-Dec-95,0,0,1,645.334,2,0.62,-1.28,0.05,1995115,1,14235,1,0,0,1945
-117.028125,55.810484,981374.482,0.66,-73.51,5,08-Dec-95,0,0,1,652.093,2,0.62,-0.51,0.05,1995115,1,14236,1,0,0,1952
-117.02071,55.81051,981374.602,0.66,-73.34,5,08-Dec-95,0,0,1,652.367,2,0.62,-0.31,0.05,1995115,1,14237,1,0,0,1958
-117.013015,55.810507,981375.394,0.66,-73.28,5,08-Dec-95,0,0,1,648.661,2,0.62,-0.66,0.05,1995115,1,14238,1,0,0,2006
-117.004832,55.810507,981376.945,0.66,-73.05,5,08-Dec-95,0,0,1,641.904,2,0.62,-1.19,0.05,1995115,1,14239,1,0,0,2012
-116.99603,55.810509,981376.887,0.66,-73.16,5,08-Dec-95,0,0,1,641.656,2,0.62,-1.33,0.05,1995115,1,14240,1,0,0,2021
-116.988599,55.810515,981377.008,0.66,-73.15,5,08-Dec-95,0,0,1,641.076,2,0.62,-1.38,0.05,1995115,1,14241,1,0,0,2028
-116.980098,55.810488,981378.39,0.66,-73.11,5,08-Dec-95,0,0,1,634.251,2,0.62,-2.1,0.05,1995115,1,14242,1,0,0,2039
-116.976382,55.810486,981378.578,0.66,-73.25,5,08-Dec-95,0,0,1,632.558,2,0.62,-2.44,0.05,1995115,1,14245,1,0,0,2057
-116.976392,55.826512,981377.51,0.66,-73.27,5,09-Dec-95,0,0,1,644.789,2,0.62,-1.09,0.05,1995115,1,14249,1,0,0,1714
-116.974487,55.822479,981378.087,0.66,-73.34,5,09-Dec-95,0,0,1,639.772,2,0.62,-1.72,0.05,1995115,1,14250,1,0,0,1721
-116.976374,55.817823,981378.374,0.66,-73.26,5,09-Dec-95,0,0,1,636.735,2,0.62,-1.97,0.05,1995115,1,14251,1,0,0,1727
-116.976354,55.813578,981378.354,0.66,-73.13,5,09-Dec-95,0,0,1,635.655,2,0.62,-1.97,0.05,1995115,1,14252,1,0,0,1734
-116.97607,55.808838,981378.637,0.66,-73.05,5,09-Dec-95,0,0,1,632.597,2,0.62,-2.23,0.05,1995115,1,14253,1,0,0,1743
-116.976091,55.804436,981378.437,0.66,-72.95,5,09-Dec-95,0,0,1,632.205,2,0.62,-2.18,0.05,1995115,1,14254,1,0,0,1750
-116.97611,55.800115,981378.407,0.66,-72.89,5,09-Dec-95,0,0,1,630.837,2,0.62,-2.27,0.05,1995115,1,14255,1,0,0,1800
-116.976096,55.795592,981378.344,0.66,-73.02,5,09-Dec-95,0,0,1,628.525,2,0.62,-2.66,0.05,1995115,1,14256,1,0,0,1808
-116.976087,55.790953,981378.153,0.66,-73.23,5,09-Dec-95,0,0,1,626.446,2,0.62,-3.1,0.05,1995115,1,14257,1,0,0,1818
-116.976093,55.786806,981378.137,0.66,-73.1,5,09-Dec-95,0,0,1,625.402,2,0.62,-3.09,0.05,1995115,1,14258,1,0,0,1824
-116.976095,55.782411,981377.94,0.66,-73,5,09-Dec-95,0,0,1,625.048,2,0.62,-3.03,0.05,1995115,1,14259,1,0,0,1830
-116.976094,55.778169,981377.615,0.66,-72.94,5,09-Dec-95,0,0,1,625.167,2,0.62,-2.96,0.05,1995115,1,14260,1,0,0,1837
-116.976088,55.774057,981377.27,0.66,-72.92,5,09-Dec-95,0,0,1,625.255,2,0.62,-2.93,0.05,1995115,1,14261,1,0,0,1845
-116.829625,55.831718,981372.1,1.11,-75.13,100,19-Aug-67,0,0,1,665.07,3,1.05,-0.68,0.5,1967006,1,10733,1,0,0,1837
-116.976393,55.839579,981374.501,0.66,-73.5,5,09-Dec-95,0,0,1,664.521,2,0.62,0.89,0.05,1995115,1,14246,1,0,0,1641
-116.976372,55.835164,981377.251,0.66,-73.42,5,09-Dec-95,0,0,1,649.042,2,0.62,-0.76,0.05,1995115,1,14247,1,0,0,1659
-116.976385,55.83097,981377.597,0.66,-73.39,5,09-Dec-95,0,0,1,645.66,2,0.62,-1.11,0.05,1995115,1,14248,1,0,0,1708
-117.67801,55.931704,981395.8,1.11,-75.48,100,15-Aug-67,0,0,1,585.52,3,1.05,-9.93,0.5,1967006,1,14742,1,0,0,1757
-117.446332,55.925042,981400.9,1.11,-73.23,100,29-Aug-67,0,0,1,568.15,3,1.05,-9.63,0.5,1967006,1,14876,1,0,0,1847
-117.70722,55.897808,981394.058,0.66,-74.58,5,04-Dec-95,0,0,1,584.451,2,0.62,-9.15,0.05,1995115,1,14157,1,0,0,2142
-117.699559,55.897812,981394.272,0.66,-74.47,5,04-Dec-95,0,0,1,583.941,2,0.62,-9.09,0.05,1995115,1,14158,1,0,0,2152
-117.691896,55.897827,981394.381,0.66,-74.33,5,04-Dec-95,0,0,1,584.072,2,0.62,-8.95,0.05,1995115,1,14159,1,0,0,2201
-117.683823,55.897828,981394.649,0.66,-74.19,5,04-Dec-95,0,0,1,583.411,2,0.62,-8.88,0.05,1995115,1,14160,1,0,0,2209
-117.681554,55.89781,981394.586,0.66,-74.17,5,04-Dec-95,0,0,1,583.826,2,0.62,-8.81,0.05,1995115,1,14161,1,0,0,2215
-116.991309,55.993386,981403.1,5,-70.97,0,01-Jan-01,0,0,1,597.71,0,3,-4.06,0,1950001,1,2243,1,0,0,0
-116.927969,55.896718,981380.6,1.11,-74.38,100,18-Aug-67,0,0,1,653.49,3,1.05,-1.23,0.5,1967006,1,10719,1,0,0,2122
-117.132982,55.898381,981386.3,1.11,-73.13,100,29-Aug-67,0,0,1,631.55,3,1.05,-2.43,0.5,1967006,1,14873,1,0,0,1755
-117.132985,55.98505,981401.1,1.11,-73.53,100,29-Aug-67,0,0,1,591.31,3,1.05,-7.33,0.5,1967006,1,14874,1,0,0,1801
-117.314655,55.896711,981390.9,1.11,-74.38,100,29-Aug-67,0,0,1,601.07,3,1.05,-7.09,0.5,1967006,1,14875,1,0,0,1837
-115.572875,55.78674,981366.5,1.11,-77.78,100,01-Jan-01,0,0,1,660.81,3,1.05,-3.8,0.5,1967006,1,9108,1,0,0,0
-116.66296,55.986728,981372.4,1.11,-73.87,100,03-Aug-67,0,0,1,736.4,3,1.05,8.57,0.5,1967006,1,10662,1,0,0,1957
-116.502948,55.976731,981368.9,1.11,-79.94,100,03-Aug-67,0,0,1,719.02,3,1.05,0.55,0.5,1967006,1,10663,1,0,0,2006
-116.341271,55.971734,981380.1,1.11,-77.48,100,03-Aug-67,0,0,1,672.39,3,1.05,-2.21,0.5,1967006,1,10664,1,0,0,2014
-116.417938,55.866729,981367.6,1.11,-80.73,100,03-Aug-67,0,0,1,674.52,3,1.05,-5.22,0.5,1967006,1,10665,1,0,0,2028
-116.219588,55.815064,981370.1,1.11,-76.69,100,03-Aug-67,0,0,1,660.2,3,1.05,-2.78,0.5,1967006,1,10666,1,0,0,2038
-116.159594,55.898401,981380.3,1.11,-73.51,100,03-Aug-67,0,0,1,660.2,3,1.05,0.4,0.5,1967006,1,10667,1,0,0,2113
-115.676224,55.830073,981362.2,1.11,-78.73,100,18-Aug-67,0,0,1,696.47,3,1.05,-0.76,0.5,1967006,1,10709,1,0,0,1925
-115.699568,55.945076,981382.2,1.11,-76.91,100,18-Aug-67,0,0,1,653.19,3,1.05,-3.79,0.5,1967006,1,10710,1,0,0,1936
-115.887908,55.933407,981375,1.11,-76.67,100,18-Aug-67,0,0,1,686.1,3,1.05,0.14,0.5,1967006,1,10711,1,0,0,1948
-115.85624,55.863405,981371.5,1.11,-77.5,100,18-Aug-67,0,0,1,669.65,3,1.05,-2.54,0.5,1967006,1,10712,1,0,0,1956
-116.05958,55.810067,981365.8,1.11,-71.53,100,18-Aug-67,0,0,1,706.22,3,1.05,7.54,0.5,1967006,1,10713,1,0,0,2011
-116.57961,55.808389,981356.3,1.11,-80.77,100,18-Aug-67,0,0,1,706.83,3,1.05,-1.64,0.5,1967006,1,10717,1,0,0,2055
-116.619619,55.903392,981370.7,1.11,-78.14,100,18-Aug-67,0,0,1,687.63,3,1.05,-1.16,0.5,1967006,1,10718,1,0,0,2105
-115.289516,55.81174,981379.4,1.11,-70.16,100,29-Aug-67,0,0,1,644.65,3,1.05,2.01,0.5,1967006,1,12840,1,0,0,1744
-115.474539,55.788407,981370.9,1.11,-76.63,100,29-Aug-67,0,0,1,644.96,3,1.05,-4.43,0.5,1967006,1,12841,1,0,0,1753
-115.429551,55.941745,981382.4,1.11,-78.11,100,29-Aug-67,0,0,1,644.65,3,1.05,-5.94,0.5,1967006,1,12842,1,0,0,1831
-117.329671,56.146714,981422.5,5,-71.33,0,01-Jan-01,0,0,1,562.66,0,3,-8.35,0,1950001,1,2247,1,0,0,0
-117.744688,56.146706,981400.3,5,-75.51,0,01-Jan-01,0,0,1,654.41,0,3,-2.25,0,1950001,1,2248,1,0,0,0
-117.017998,56.178384,981415.1,1.11,-73.61,100,03-Aug-67,0,0,1,602.28,3,1.05,-6.18,0.5,1967006,1,10651,1,0,0,1708
-116.811301,56.158393,981412.5,1.11,-71.78,100,03-Aug-67,0,0,1,616.31,3,1.05,-2.78,0.5,1967006,1,10652,1,0,0,1720
-117.164666,56.180049,981421.6,1.11,-75.51,100,10-Sep-67,0,0,1,560.22,3,1.05,-12.79,0.5,1967006,1,15007,1,0,0,1738
-116.929648,56.073389,981407.7,1.11,-73.69,100,10-Sep-67,0,0,1,594.66,3,1.05,-7.12,0.5,1967006,1,15011,1,0,0,1916
-117.28966,56.04338,981408.1,1.11,-73.41,100,10-Sep-67,0,0,1,581.25,3,1.05,-8.34,0.5,1967006,1,15012,1,0,0,1951
-117.433005,56.056711,981413.7,1.11,-72.7,100,10-Sep-67,0,0,1,562.05,3,1.05,-9.78,0.5,1967006,1,15013,1,0,0,2007
-117.316341,56.130046,981418.5,1.11,-72.86,100,10-Sep-67,0,0,1,568.15,3,1.05,-9.25,0.5,1967006,1,15014,1,0,0,2026
-117.498015,56.120043,981466.3,1.11,-71.58,100,16-Sep-67,0,0,1,327.05,3,1.05,-34.97,0.5,1967006,1,15032,1,0,0,2049
-117.65635,56.08504,981412.4,1.11,-76.68,100,16-Sep-67,0,0,1,560.53,3,1.05,-13.93,0.5,1967006,1,15033,1,0,0,2105
-117.891357,56.043369,981401.7,1.11,-77.53,100,16-Sep-67,0,0,1,592.84,3,1.05,-11.16,0.5,1967006,1,15034,1,0,0,2131
-118.054703,56.106701,981389.8,1.11,-79.6,100,16-Sep-67,0,0,1,669.95,3,1.05,-4.6,0.5,1967006,1,15035,1,0,0,2148
